,CustomerID,InvoiceDate,Recency,Frequency,Monetary,Cluster
2115,15230.0,2023-04-14 14:39:00,238,2,429.6,1
2116,15232.0,2023-08-18 16:27:00,112,2,612.06,0
2117,15234.0,2023-03-08 08:53:00,276,1,197.0,1
2118,15235.0,2023-05-06 09:44:00,217,12,2247.51,1
2119,15236.0,2023-02-14 10:52:00,298,1,321.05,1
2120,15237.0,2023-12-08 09:46:00,1,4,1412.32,0
2121,15238.0,2023-11-10 14:28:00,28,3,1071.99,0
2122,15239.0,2023-11-29 14:14:00,9,2,780.59,0
2123,15240.0,2023-10-26 09:50:00,44,5,1706.57,0
2124,15241.0,2023-10-04 09:05:00,66,8,1756.44,0
2125,15243.0,2023-09-26 14:12:00,73,1,316.68,0
2126,15244.0,2023-10-05 13:19:00,64,2,631.57,0
2127,15245.0,2023-07-28 18:56:00,133,3,2515.84,0
2128,15246.0,2023-04-15 14:45:00,237,2,514.15,1
2129,15247.0,2023-08-09 12:52:00,121,1,356.0,0
2130,15249.0,2023-11-08 11:45:00,31,13,6688.46,0
2131,15251.0,2023-11-30 15:02:00,8,11,10484.99,0
2132,15252.0,2023-11-03 13:30:00,35,2,740.78,0
2133,15253.0,2023-11-23 16:22:00,15,5,918.1999999999999,0
2134,15254.0,2023-08-04 15:04:00,126,1,300.36,0
2135,15255.0,2023-10-04 12:43:00,66,1,890.85,0
2136,15256.0,2023-07-14 11:47:00,148,1,98.45,1
2137,15257.0,2023-03-01 12:58:00,282,1,317.15,1
2138,15258.0,2023-06-24 12:30:00,168,2,623.16,1
2139,15260.0,2023-08-31 13:55:00,99,7,1810.77,0
2140,15261.0,2023-07-27 15:20:00,134,1,254.82,0
2141,15262.0,2023-01-20 12:16:00,323,1,178.95000000000002,1
2142,15263.0,2023-08-25 10:26:00,106,1,156.51,0
2143,15264.0,2023-10-06 13:49:00,63,1,393.74,0
2144,15265.0,2023-07-11 14:46:00,150,2,1506.1200000000001,1
2145,15266.0,2023-01-05 13:40:00,337,1,119.3,1
2146,15267.0,2023-11-17 15:59:00,21,5,1717.36,0
2147,15269.0,2023-11-16 09:32:00,23,1,408.8,0
2148,15270.0,2023-11-24 09:24:00,15,7,2379.49,0
2149,15271.0,2023-12-02 14:11:00,6,15,2493.34,3
2150,15272.0,2023-10-13 12:59:00,56,2,721.94,0
2151,15274.0,2023-12-05 16:57:00,3,2,716.57,0
2152,15275.0,2023-11-02 11:20:00,37,1,615.14,0
2153,15276.0,2023-10-04 16:39:00,65,1,128.63,0
2154,15277.0,2023-10-24 10:08:00,46,1,255.89999999999998,0
2155,15279.0,2022-12-20 10:48:00,354,1,290.51,1
2156,15280.0,2023-06-20 17:14:00,171,1,113.12,1
2157,15281.0,2023-10-12 09:10:00,58,9,2332.15,0
2158,15286.0,2023-10-21 11:08:00,49,1,240.55,0
2159,15287.0,2023-11-17 15:34:00,21,2,486.69,0
2160,15288.0,2023-10-27 16:58:00,42,5,2306.52,0
2161,15289.0,2023-11-10 13:49:00,28,3,939.78,0
2162,15290.0,2023-12-05 11:39:00,4,18,7943.22,3
2163,15291.0,2023-11-14 11:02:00,25,15,4668.3,3
2164,15292.0,2023-05-22 15:00:00,200,1,178.39,1
2165,15296.0,2023-10-20 11:47:00,50,6,3672.86,0
2166,15297.0,2023-11-29 16:32:00,9,3,641.94,0
2167,15298.0,2023-12-07 17:17:00,1,12,4799.9,0
2168,15299.0,2023-10-03 14:19:00,66,7,4507.01,0
2169,15300.0,2023-10-06 17:08:00,63,1,496.44,0
2170,15301.0,2023-10-20 09:57:00,50,12,5049.95,0
2171,15303.0,2023-02-22 13:59:00,289,1,574.02,1
2172,15304.0,2023-10-10 10:23:00,60,8,694.4000000000001,0
2173,15306.0,2023-10-06 12:56:00,63,3,1174.35,0
2174,15307.0,2023-09-05 11:38:00,95,1,205.3,0
2175,15308.0,2023-03-10 13:08:00,273,1,310.47,1
2176,15311.0,2023-12-09 12:00:00,0,91,60632.75,2
2177,15312.0,2023-09-25 13:10:00,74,4,924.85,0
2178,15313.0,2023-08-21 16:02:00,109,1,52.0,0
2179,15314.0,2023-05-24 14:39:00,198,1,327.97,1
2180,15315.0,2023-10-06 12:51:00,63,2,570.5,0
2181,15316.0,2023-01-17 11:34:00,326,1,165.0,1
2182,15318.0,2023-12-06 11:30:00,3,1,312.62,0
2183,15319.0,2023-03-01 12:48:00,283,1,204.5,1
2184,15320.0,2023-10-26 13:27:00,43,1,267.13,0
2185,15321.0,2023-09-30 09:40:00,70,3,2748.31,0
2186,15322.0,2023-09-15 09:34:00,85,1,679.68,0
2187,15325.0,2023-08-28 11:55:00,103,1,161.74,0
2188,15326.0,2023-01-10 11:38:00,333,1,311.71,1
2189,15327.0,2023-10-18 11:55:00,52,1,208.75,0
2190,15329.0,2023-10-31 15:36:00,38,3,1049.7,0
2191,15330.0,2023-11-07 17:50:00,31,2,714.96,0
2192,15332.0,2022-12-08 14:43:00,365,4,1661.06,1
2193,15333.0,2023-05-15 13:27:00,207,1,1028.56,1
2194,15334.0,2023-07-06 11:22:00,156,3,350.82,1
2195,15335.0,2023-10-17 12:50:00,53,1,170.22,0
2196,15339.0,2023-10-04 12:51:00,65,2,574.07,0
2197,15341.0,2023-09-20 09:40:00,80,1,2020.52,0
2198,15342.0,2023-08-02 10:19:00,129,1,406.09,0
2199,15343.0,2023-09-13 13:55:00,86,1,364.5,0
2200,15344.0,2023-12-09 10:45:00,0,3,563.94,0
2201,15345.0,2023-10-25 11:28:00,45,1,393.54,0
2202,15346.0,2023-01-11 11:18:00,332,1,252.42000000000002,1
2203,15347.0,2022-12-08 15:25:00,365,1,201.60000000000002,1
2204,15348.0,2023-09-28 13:17:00,71,1,158.04,0
2205,15349.0,2023-07-04 16:06:00,157,2,463.90999999999997,1
2206,15350.0,2022-12-01 13:33:00,372,1,115.65,1
2207,15351.0,2023-11-27 12:52:00,11,7,1934.66,0
2208,15353.0,2023-03-30 12:15:00,254,2,770.12,1
2209,15355.0,2023-11-10 13:44:00,28,2,277.05,0
2210,15356.0,2023-11-08 13:11:00,30,10,2718.03,0
2211,15358.0,2023-12-05 09:04:00,4,22,8347.2,3
2212,15360.0,2023-10-31 09:35:00,39,1,427.93,0
2213,15361.0,2022-12-13 09:52:00,361,1,418.92,1
2214,15363.0,2022-12-02 12:28:00,372,1,326.0,1
2215,15364.0,2023-09-05 09:46:00,95,2,913.19,0
2216,15365.0,2023-11-14 08:29:00,25,7,2314.32,0
2217,15366.0,2023-09-25 15:01:00,74,2,602.51,0
2218,15367.0,2023-10-13 14:13:00,56,4,1877.59,0
2219,15368.0,2023-11-18 14:42:00,20,1,446.94000000000005,0
2220,15370.0,2023-10-30 10:58:00,40,7,2386.05,0
2221,15372.0,2023-07-25 16:39:00,136,1,2007.3999999999999,0
2222,15373.0,2023-12-01 15:05:00,7,12,2415.91,0
2223,15374.0,2023-08-03 09:59:00,128,1,168.0,0
2224,15376.0,2023-10-30 15:04:00,39,3,1221.56,0
2225,15379.0,2023-06-23 13:13:00,168,7,3703.29,1
2226,15380.0,2023-12-01 12:13:00,8,5,1690.2600000000002,0
2227,15381.0,2023-05-10 11:55:00,213,2,596.85,1
2228,15382.0,2023-11-25 10:58:00,14,6,5955.71,0
2229,15384.0,2023-06-23 10:57:00,169,2,642.41,1
2230,15385.0,2023-10-30 15:11:00,39,1,316.88,0
2231,15386.0,2023-06-06 13:47:00,185,1,394.14,1
2232,15388.0,2023-03-14 13:53:00,269,1,140.54,1
2233,15389.0,2023-06-20 16:18:00,171,1,500.0,1
2234,15392.0,2023-12-05 11:01:00,4,4,1535.53,0
2235,15393.0,2023-11-23 16:48:00,15,2,231.86,0
2236,15394.0,2023-11-30 11:49:00,9,4,2183.54,0
2237,15395.0,2023-01-18 12:40:00,325,1,107.45,1
2238,15396.0,2023-08-19 10:56:00,112,1,288.18,0
2239,15397.0,2023-02-23 09:25:00,289,1,94.0,1
2240,15398.0,2023-11-23 16:47:00,15,2,1345.53,0
2241,15399.0,2023-12-08 13:04:00,0,3,815.77,0
2242,15400.0,2023-09-08 13:57:00,91,5,716.2,0
2243,15402.0,2023-07-14 12:17:00,148,2,626.77,1
2244,15405.0,2023-06-03 14:44:00,188,1,349.1,1
2245,15406.0,2023-11-08 13:22:00,30,2,510.71000000000004,0
2246,15407.0,2023-11-06 11:55:00,33,4,1046.74,0
2247,15408.0,2023-03-20 15:02:00,263,1,267.18,1
2248,15410.0,2023-09-16 14:47:00,83,8,3450.84,0
2249,15411.0,2023-11-13 15:19:00,25,4,1348.93,0
2250,15412.0,2023-06-21 15:24:00,170,1,190.53,1
2251,15414.0,2023-11-30 09:50:00,9,3,774.9000000000001,0
2252,15415.0,2023-01-30 14:13:00,312,1,559.61,1
2253,15416.0,2023-10-06 09:38:00,64,4,3984.32,0
2254,15417.0,2023-09-15 15:26:00,84,1,508.8,0
2255,15419.0,2023-11-15 09:23:00,24,1,135.86,0
2256,15421.0,2023-10-12 09:20:00,58,4,950.36,0
2257,15422.0,2023-01-20 16:17:00,322,2,97.7,1
2258,15423.0,2023-11-01 14:01:00,37,1,43.5,0
2259,15424.0,2023-03-30 13:02:00,253,2,383.34,1
2260,15426.0,2023-11-20 15:36:00,18,5,1404.07,0
2261,15427.0,2023-11-06 14:29:00,32,3,1430.54,0
2262,15428.0,2023-11-24 16:54:00,14,1,93.78,0
2263,15429.0,2023-11-13 12:28:00,26,2,397.35,0
2264,15432.0,2023-11-16 16:30:00,22,1,171.19,0
2265,15433.0,2023-05-10 10:45:00,213,2,533.3,1
2266,15434.0,2023-12-01 13:33:00,7,5,1041.48,0
2267,15435.0,2023-11-17 16:39:00,21,1,149.29,0
2268,15436.0,2023-11-27 16:05:00,11,3,1067.75,0
2269,15437.0,2023-03-22 13:11:00,261,1,200.16,1
2270,15438.0,2023-07-31 14:19:00,130,1,156.57999999999998,0
2271,15440.0,2023-10-16 12:16:00,54,3,383.68,0
2272,15442.0,2023-04-05 12:24:00,248,1,594.0,1
2273,15443.0,2023-12-08 10:40:00,1,7,3213.59,0
2274,15444.0,2023-11-30 17:37:00,8,2,1411.21,0
2275,15445.0,2023-03-20 15:06:00,263,1,113.5,1
2276,15447.0,2023-01-13 11:26:00,330,1,155.17,1
2277,15448.0,2023-01-31 10:42:00,312,1,494.64,1
2278,15449.0,2023-11-13 15:02:00,25,3,974.52,0
2279,15450.0,2023-11-09 17:11:00,29,1,429.84,0
2280,15452.0,2023-11-10 12:13:00,29,3,528.48,0
2281,15453.0,2023-12-08 10:59:00,1,7,1371.77,0
2282,15454.0,2022-12-12 14:21:00,361,1,179.1,1
2283,15456.0,2023-03-01 13:51:00,282,3,434.59000000000003,1
2284,15457.0,2023-03-22 15:31:00,261,1,237.07,1
2285,15458.0,2023-11-14 13:08:00,24,1,161.64,0
2286,15460.0,2022-12-20 16:08:00,353,1,214.26,1
2287,15462.0,2023-09-06 13:11:00,93,3,234.6,0
2288,15463.0,2023-11-10 12:57:00,28,1,126.14,0
2289,15464.0,2023-01-05 15:56:00,337,1,1044.65,1
2290,15465.0,2023-11-20 10:11:00,19,18,7354.62,3
2291,15466.0,2023-09-15 14:08:00,84,1,334.53,0
2292,15467.0,2023-11-30 14:17:00,8,3,524.88,0
2293,15468.0,2023-10-19 13:49:00,50,2,467.51,0
2294,15469.0,2023-10-20 16:21:00,49,2,538.55,0
2295,15471.0,2023-12-07 14:12:00,1,1,454.48,0
2296,15472.0,2023-08-18 15:17:00,112,1,371.56,0
2297,15473.0,2023-11-25 15:15:00,13,7,1771.2,0
2298,15475.0,2023-09-23 15:20:00,76,1,454.10999999999996,0
2299,15478.0,2023-10-30 14:19:00,39,2,1399.92,0
2300,15480.0,2023-08-15 14:32:00,115,1,905.5,0
2301,15482.0,2023-11-24 10:46:00,15,12,10879.76,3
2302,15483.0,2023-07-01 13:07:00,160,4,225.26,1
2303,15484.0,2023-12-08 15:03:00,0,4,3590.41,0
2304,15485.0,2023-11-09 14:31:00,29,3,2564.5,0
2305,15488.0,2023-09-08 10:11:00,92,1,91.32000000000001,0
2306,15489.0,2023-11-17 08:53:00,22,3,1134.28,0
2307,15491.0,2023-09-05 15:56:00,94,6,3100.09,0
2308,15492.0,2023-11-11 14:53:00,27,2,659.4599999999999,0
2309,15493.0,2023-11-07 12:04:00,32,5,1953.41,0
2310,15494.0,2023-11-18 14:51:00,20,2,1280.58,0
2311,15497.0,2023-11-22 11:51:00,17,2,1262.2,0
2312,15498.0,2023-12-07 12:48:00,2,27,13316.4,3
2313,15500.0,2023-12-01 13:47:00,7,4,1131.56,0
2314,15502.0,2023-11-24 12:48:00,15,12,10384.93,3
2315,15503.0,2022-12-12 10:57:00,362,1,141.04,1
2316,15504.0,2023-09-19 13:45:00,80,1,52.83,0
2317,15505.0,2023-10-18 07:56:00,52,5,3610.96,0
2318,15506.0,2023-11-17 12:11:00,22,3,972.08,0
2319,15507.0,2023-06-21 11:19:00,171,1,475.86,1
2320,15508.0,2023-06-03 15:43:00,188,6,1000.27,1
2321,15510.0,2023-01-13 12:10:00,330,1,250.0,1
2322,15511.0,2023-11-28 09:43:00,11,5,900.53,0
2323,15512.0,2023-07-07 10:20:00,155,2,121.0,1
2324,15513.0,2023-11-06 14:36:00,32,19,14758.220000000001,3
2325,15514.0,2023-11-27 14:40:00,11,11,4023.7200000000003,0
2326,15516.0,2023-10-26 10:51:00,44,3,62.43,0
2327,15517.0,2023-04-20 14:02:00,232,1,267.03,1
2328,15518.0,2023-10-06 13:05:00,63,8,1921.55,0
2329,15520.0,2023-12-08 10:58:00,1,1,343.5,0
2330,15521.0,2023-10-30 13:42:00,39,8,3000.2,0
2331,15522.0,2023-11-07 11:26:00,32,2,397.99,0
2332,15523.0,2023-09-16 16:29:00,83,1,412.01000000000005,0
2333,15524.0,2023-11-15 12:09:00,24,1,440.0,0
2334,15525.0,2023-12-07 14:43:00,1,3,734.37,0
2335,15526.0,2023-11-06 15:04:00,32,2,148.44,0
2336,15527.0,2023-11-21 12:17:00,18,8,2428.53,0
2337,15528.0,2023-03-30 16:14:00,253,1,229.33,1
2338,15529.0,2023-11-17 11:29:00,22,11,3962.6,0
2339,15530.0,2023-11-18 12:25:00,21,4,1497.31,0
2340,15531.0,2023-12-01 18:43:00,7,2,1972.39,0
2341,15532.0,2023-11-14 14:51:00,24,4,1564.73,0
2342,15533.0,2023-11-20 15:35:00,18,3,807.57,0
2343,15535.0,2023-06-19 16:02:00,172,4,502.9,1
2344,15537.0,2023-06-29 13:10:00,162,1,110.92,1
2345,15539.0,2023-12-02 13:36:00,6,1,538.46,0
2346,15540.0,2023-11-28 13:51:00,10,1,213.3,0
2347,15541.0,2023-08-17 14:58:00,113,1,85.13000000000001,0
2348,15543.0,2023-02-24 15:26:00,287,1,127.86,1
2349,15544.0,2023-11-30 16:43:00,8,9,3546.71,0
2350,15545.0,2023-10-16 13:24:00,53,2,288.96999999999997,0
2351,15547.0,2023-12-02 12:52:00,6,14,4910.6,3
2352,15549.0,2023-09-23 16:22:00,76,3,1681.46,0
2353,15550.0,2023-12-05 15:38:00,3,4,575.63,0
2354,15551.0,2023-11-03 12:37:00,36,1,436.06,0
2355,15552.0,2023-05-06 14:47:00,216,1,90.12,1
2356,15553.0,2023-10-10 14:02:00,59,1,428.93,0
2357,15554.0,2023-03-07 09:00:00,277,1,217.2,1
2358,15555.0,2023-11-27 16:19:00,11,16,4794.86,3
2359,15556.0,2023-11-15 16:08:00,23,1,279.77,0
2360,15557.0,2023-11-11 12:46:00,28,1,468.91,0
2361,15561.0,2023-11-28 11:07:00,11,4,800.59,0
2362,15562.0,2022-12-23 09:55:00,351,1,134.55,1
2363,15563.0,2023-11-17 14:50:00,21,4,1400.44,0
2364,15565.0,2023-10-20 14:33:00,49,2,173.16,0
2365,15567.0,2023-11-21 10:48:00,18,1,186.01,0
2366,15568.0,2023-12-07 11:27:00,2,3,758.29,0
2367,15569.0,2023-08-28 10:15:00,103,5,1375.71,0
2368,15570.0,2023-12-02 14:47:00,6,12,4148.82,0
2369,15571.0,2023-11-28 10:02:00,11,4,650.4300000000001,0
2370,15572.0,2023-12-05 10:09:00,4,7,2533.42,0
2371,15573.0,2023-11-08 11:38:00,31,2,591.1899999999999,0
2372,15574.0,2023-06-15 12:01:00,177,4,675.64,1
2373,15576.0,2023-11-02 12:03:00,37,1,921.37,0
2374,15577.0,2023-07-11 17:03:00,150,3,258.88,1
2375,15578.0,2023-06-30 13:03:00,161,1,127.1,1
2376,15579.0,2023-10-02 12:45:00,68,2,327.6,0
2377,15581.0,2023-08-11 09:38:00,120,13,3675.77,0
2378,15582.0,2023-11-15 09:55:00,24,3,682.9100000000001,0
2379,15584.0,2023-11-16 10:55:00,23,4,720.86,0
2380,15585.0,2023-06-16 08:38:00,176,1,455.3,1
2381,15587.0,2023-10-20 13:37:00,49,4,913.6800000000001,0
2382,15589.0,2023-03-29 09:54:00,255,3,478.53000000000003,1
2383,15592.0,2023-10-24 08:59:00,46,1,388.58,0
2384,15593.0,2023-09-30 11:46:00,70,1,199.8,0
2385,15594.0,2023-11-24 08:53:00,15,5,1771.78,0
2386,15596.0,2023-08-31 10:55:00,100,5,1406.59,0
2387,15597.0,2023-11-04 13:26:00,34,1,324.57,0
2388,15598.0,2023-10-17 16:04:00,52,1,240.68,0
2389,15599.0,2023-11-13 11:44:00,26,2,761.74,0
2390,15601.0,2023-11-28 15:15:00,10,14,6776.56,3
2391,15602.0,2023-12-01 14:14:00,7,9,1297.8700000000001,0
2392,15603.0,2023-09-22 10:04:00,78,1,48.480000000000004,0
2393,15604.0,2023-10-18 14:47:00,51,1,216.39,0
2394,15605.0,2023-11-03 14:17:00,35,5,1198.23,0
2395,15606.0,2023-10-09 15:47:00,60,9,2920.16,0
2396,15607.0,2023-01-07 12:44:00,336,1,104.76,1
2397,15608.0,2023-11-11 13:20:00,27,4,1093.68,0
2398,15609.0,2023-06-08 13:00:00,183,1,298.48,1
2399,15610.0,2023-10-19 10:36:00,51,1,112.46000000000001,0
2400,15611.0,2023-11-30 12:36:00,9,13,1591.45,0
2401,15612.0,2023-11-03 14:52:00,35,2,195.15,0
2402,15615.0,2023-11-29 14:42:00,9,23,10399.74,3
2403,15618.0,2023-11-07 08:34:00,32,4,776.851,0
2404,15619.0,2023-11-29 08:14:00,10,1,336.40000000000003,0
2405,15620.0,2023-10-14 12:41:00,56,3,1553.18,0
2406,15621.0,2023-12-05 14:01:00,3,4,1293.03,0
2407,15622.0,2023-10-27 16:44:00,42,9,3709.56,0
2408,15623.0,2023-07-21 17:26:00,140,1,301.03,0
2409,15624.0,2023-08-15 11:38:00,116,4,588.13,0
2410,15625.0,2023-08-28 10:21:00,103,4,1534.26,0
2411,15626.0,2023-09-26 10:03:00,74,2,675.8,0
2412,15628.0,2023-12-05 10:24:00,4,9,2870.2400000000002,0
2413,15630.0,2023-10-25 15:36:00,44,2,1186.35,0
2414,15632.0,2023-11-24 09:51:00,15,8,3285.31,0
2415,15634.0,2023-11-22 16:28:00,16,1,243.55,0
2416,15636.0,2023-09-11 11:17:00,89,2,724.76,0
2417,15637.0,2023-10-18 08:28:00,52,1,223.36,0
2418,15639.0,2023-07-28 14:30:00,133,1,425.32,0
2419,15640.0,2023-12-05 14:35:00,3,15,12416.11,3
2420,15641.0,2023-08-26 14:04:00,104,4,1887.2,0
2421,15643.0,2023-06-01 07:38:00,191,3,664.0,1
2422,15644.0,2023-06-26 14:54:00,165,4,803.54,1
2423,15645.0,2023-11-21 11:55:00,18,1,612.01,0
2424,15646.0,2023-07-05 09:53:00,157,3,447.64000000000004,1
2425,15648.0,2023-05-19 15:53:00,203,2,639.5,1
2426,15649.0,2023-01-07 13:34:00,335,2,816.0,1
2427,15651.0,2023-11-03 08:41:00,36,3,646.3,0
2428,15652.0,2023-09-09 14:22:00,90,1,337.74,0
2429,15653.0,2023-09-08 10:49:00,92,2,877.4399999999999,0
2430,15654.0,2023-11-30 13:08:00,8,2,922.53,0
2431,15655.0,2023-04-10 15:25:00,242,1,560.67,1
2432,15656.0,2023-10-25 14:56:00,44,4,748.5,0
2433,15657.0,2023-11-17 12:19:00,22,1,30.0,0
2434,15658.0,2023-06-02 15:22:00,189,5,1024.1000000000001,1
2435,15659.0,2023-10-27 09:23:00,43,1,306.45,0
2436,15660.0,2023-11-14 16:58:00,24,9,1600.86,0
2437,15661.0,2023-01-26 13:56:00,316,2,309.8,1
2438,15663.0,2023-08-25 15:50:00,105,1,138.14,0
2439,15664.0,2023-10-20 10:57:00,50,1,386.43,0
2440,15665.0,2023-06-24 14:57:00,167,2,2222.21,1
2441,15667.0,2023-10-31 10:56:00,39,1,301.32,0
2442,15668.0,2023-05-06 10:39:00,217,1,76.32000000000001,1
2443,15669.0,2023-10-30 16:03:00,39,4,684.34,0
2444,15670.0,2023-02-16 10:50:00,296,1,173.05,1
2445,15671.0,2023-11-21 12:43:00,18,7,2657.13,0
2446,15673.0,2023-09-12 16:12:00,87,4,2726.23,0
2447,15674.0,2023-09-27 15:17:00,72,5,2446.6,0
2448,15675.0,2023-09-19 13:48:00,80,3,323.69,0
2449,15676.0,2023-11-21 12:40:00,18,3,3435.76,0
2450,15677.0,2023-10-21 15:36:00,48,1,657.23,0
2451,15678.0,2023-10-18 09:25:00,52,1,352.7,0
2452,15679.0,2023-11-15 16:19:00,23,4,781.28,0
2453,15680.0,2023-11-30 13:46:00,8,3,1333.68,0
2454,15681.0,2023-11-14 16:30:00,24,5,1426.16,0
2455,15683.0,2023-08-14 12:56:00,116,1,193.75,0
2456,15687.0,2023-12-01 08:33:00,8,9,2993.1,0
2457,15689.0,2023-08-12 09:37:00,119,2,254.1,0
2458,15690.0,2023-12-05 15:59:00,3,2,239.76,0
2459,15691.0,2023-04-01 15:13:00,251,1,136.8,1
2460,15692.0,2023-11-11 14:12:00,27,1,191.04,0
2461,15694.0,2023-12-09 09:44:00,0,14,6479.4,3
2462,15695.0,2023-03-18 08:32:00,266,2,409.98,1
2463,15696.0,2023-11-06 14:02:00,32,8,2711.11,0
2464,15699.0,2023-11-22 08:26:00,17,1,309.65,0
2465,15700.0,2023-06-20 16:53:00,171,2,696.68,1
2466,15701.0,2023-12-07 14:39:00,1,4,1529.0,0
2467,15703.0,2023-03-20 10:51:00,264,1,211.5,1
2468,15704.0,2023-07-22 13:35:00,139,4,2293.62,0
2469,15705.0,2023-05-22 15:37:00,200,1,143.1,1
2470,15706.0,2023-10-07 10:09:00,63,4,1060.56,0
2471,15707.0,2023-11-04 14:35:00,34,4,916.98,0
2472,15708.0,2023-10-30 10:54:00,40,7,3235.25,0
2473,15709.0,2023-03-01 10:38:00,283,1,133.25,1
2474,15712.0,2023-11-30 14:09:00,8,5,1072.3600000000001,0
2475,15713.0,2023-07-19 13:34:00,142,2,356.7,0
2476,15714.0,2023-11-28 11:26:00,11,2,330.03000000000003,0
2477,15716.0,2023-07-17 11:59:00,145,4,1101.1100000000001,0
2478,15717.0,2023-04-19 13:21:00,233,1,150.3,1
2479,15719.0,2023-11-07 12:29:00,32,13,5030.07,0
2480,15720.0,2023-11-15 14:48:00,23,1,598.73,0
2481,15721.0,2023-11-28 12:14:00,11,1,471.40000000000003,0
2482,15722.0,2023-11-04 11:43:00,35,5,2211.21,0
2483,15723.0,2022-12-10 11:12:00,364,1,190.7,1
2484,15724.0,2023-05-22 14:40:00,200,2,218.25,1
2485,15725.0,2023-11-24 14:51:00,14,1,415.25,0
2486,15727.0,2023-11-23 12:36:00,16,7,5159.06,0
2487,15729.0,2023-05-11 12:36:00,212,1,85.0,1
2488,15730.0,2023-10-05 12:31:00,65,3,1120.88,0
2489,15732.0,2023-05-11 14:24:00,211,2,294.12,1
2490,15733.0,2023-03-02 09:05:00,282,1,162.3,1
2491,15734.0,2023-08-17 10:50:00,114,2,1339.45,0
2492,15737.0,2023-11-25 11:21:00,14,8,1188.1200000000001,0
2493,15738.0,2023-11-21 08:26:00,18,16,4812.42,3
2494,15739.0,2023-10-04 13:42:00,65,1,449.12,0
2495,15740.0,2023-10-21 14:29:00,48,1,154.88,0
2496,15743.0,2023-11-23 17:19:00,15,4,775.96,0
2497,15744.0,2023-09-23 09:52:00,77,1,34.8,0
2498,15745.0,2023-11-20 13:45:00,18,4,1094.59,0
2499,15746.0,2023-07-28 15:21:00,133,1,196.88,0
2500,15747.0,2023-11-27 12:26:00,12,3,946.64,0
2501,15748.0,2023-10-30 12:51:00,39,1,144.36,0
2502,15749.0,2023-04-18 13:20:00,234,3,44534.3,3
2503,15750.0,2023-12-07 12:34:00,2,8,2463.05,0
2504,15752.0,2023-10-31 11:37:00,39,7,2626.6,0
2505,15753.0,2023-02-08 12:41:00,304,1,79.2,1
2506,15754.0,2023-10-19 14:40:00,50,3,458.57,0
2507,15755.0,2023-11-29 14:57:00,9,6,2364.25,0
2508,15756.0,2023-10-09 13:30:00,60,4,528.01,0
2509,15757.0,2023-10-05 12:14:00,65,2,714.42,0
2510,15758.0,2023-11-15 10:48:00,24,1,205.25,0
2511,15759.0,2023-05-05 15:13:00,217,3,253.04,1
2512,15762.0,2023-10-05 16:15:00,64,2,583.75,0
2513,15763.0,2023-11-08 09:44:00,31,2,1086.92,0
2514,15764.0,2023-09-12 17:58:00,87,6,3279.97,0
2515,15766.0,2023-10-06 17:03:00,63,1,315.06,0
2516,15768.0,2023-08-16 10:48:00,115,3,621.8299999999999,0
2517,15769.0,2023-12-02 13:52:00,6,26,56252.72,3
2518,15773.0,2023-12-04 12:48:00,5,1,635.6800000000001,0
2519,15774.0,2023-10-02 12:04:00,68,1,270.8,0
2520,15775.0,2023-04-08 12:56:00,244,1,104.9,1
2521,15776.0,2023-07-29 13:46:00,132,1,241.62,0
2522,15777.0,2023-04-12 16:43:00,240,4,1047.11,1
2523,15780.0,2023-06-09 12:01:00,183,3,475.28000000000003,1
2524,15781.0,2023-11-14 14:57:00,24,3,345.46,0
2525,15782.0,2023-11-30 10:49:00,9,3,2614.7400000000002,0
2526,15783.0,2023-11-29 09:50:00,10,1,246.3,0
2527,15785.0,2023-11-07 11:33:00,32,5,2328.9700000000003,0
2528,15786.0,2023-10-24 14:13:00,45,3,4919.0,0
2529,15787.0,2023-11-13 14:55:00,25,3,933.26,0
2530,15789.0,2022-12-16 14:35:00,357,1,351.3,1
2531,15790.0,2023-11-29 14:53:00,9,1,218.75,0
2532,15791.0,2023-10-27 10:14:00,43,2,1612.69,0
2533,15793.0,2023-11-25 09:31:00,14,3,965.61,0
2534,15795.0,2023-07-13 10:43:00,149,1,610.01,1
2535,15796.0,2023-12-08 19:55:00,0,8,2708.61,0
2536,15797.0,2023-08-18 17:04:00,112,4,2207.4,0
2537,15799.0,2023-09-25 12:46:00,75,3,884.14,0
2538,15800.0,2023-08-24 14:23:00,106,2,696.89,0
2539,15801.0,2023-10-24 13:52:00,45,3,1063.95,0
2540,15802.0,2023-07-20 11:38:00,142,1,451.42,1
2541,15803.0,2023-10-19 14:56:00,50,1,415.82000000000005,0
2542,15804.0,2023-12-09 12:31:00,0,13,4206.39,0
2543,15805.0,2023-11-16 16:32:00,22,17,5488.18,3
2544,15806.0,2023-10-24 14:35:00,45,3,784.58,0
2545,15807.0,2023-10-20 14:10:00,49,3,903.9,0
2546,15808.0,2023-02-06 14:33:00,305,4,3651.27,1
2547,15809.0,2023-11-03 16:40:00,35,5,515.77,0
2548,15810.0,2023-09-22 09:38:00,78,4,1391.98,0
2549,15811.0,2023-11-17 15:31:00,21,6,2218.62,0
2550,15812.0,2023-08-24 14:19:00,106,5,1801.14,0
2551,15813.0,2023-05-16 08:13:00,207,2,1303.9099999999999,1
2552,15814.0,2023-11-23 08:17:00,16,4,1945.33,0
2553,15815.0,2023-10-07 12:42:00,63,5,2100.6,0
